location,datetime,res_stor_content,res_forebay_elev,daily_mean_comp_inflow,daily_mean_air_temp,daily_min_air_temp,daily_max_air_temp,tot_precip_daily,tot_year_precip,daily_mean_tot_dis,daily_mean_river_dis,daily_mean_spill_dis,daily_mean_gate_opening
Shadehill,"2023-03-25 00:00",88541.0,2265.05,40.285,21.42,18.93,23.24,0.0,0.12,19.614,19.614,0.0,0.15
Shadehill,"2023-03-26 00:00",88704.0,2265.09,101.862,23.411,19.45,29.91,0.0,0.12,19.683,19.683,0.0,0.15
Shadehill,"2023-03-27 00:00",88908.0,2265.14,122.622,21.748,18.67,25.59,0.0,0.12,19.772,19.772,0.0,0.15
Shadehill,"2023-03-28 00:00",89278.0,2265.23,206.491,19.247,11.21,23.37,0.0,0.12,19.949,19.949,0.0,0.15
Shadehill,"2023-03-29 00:00",89772.0,2265.35,269.058,19.304,4.68,31.22,0.0,0.12,20.0,20.0,0.0,0.15
Shadehill,"2023-03-30 00:00",90226.0,2265.46,248.892,25.306,19.06,31.48,0.0,0.12,20.0,20.0,0.0,0.15
Shadehill,"2023-03-31 00:00",90558.0,2265.54,187.383,22.574,18.8,27.29,0.0,0.12,20.0,20.0,0.0,0.15
Shadehill,"2023-04-01 00:00",91056.0,2265.66,271.075,29.761,12.91,45.07,0.0,0.12,20.0,20.0,0.0,0.15
Shadehill,"2023-04-02 00:00",91432.0,2265.75,209.567,37.365,26.64,47.43,0.0,0.12,20.0,20.0,0.0,0.15
Shadehill,"2023-04-03 00:00",91851.0,2265.85,231.274,29.998,25.33,35.66,0.0,0.12,20.028,20.028,0.0,0.15
Shadehill,"2023-04-04 00:00",92396.0,2265.98,295.062,20.108,16.7,26.77,0.0,0.12,20.291,20.291,0.0,0.15
Shadehill,"2023-04-05 00:00",92818.0,2266.08,233.254,20.384,14.74,28.73,0.0,0.12,20.495,20.495,0.0,0.15
Shadehill,"2023-04-06 00:00",93326.0,2266.2,276.617,23.438,12.39,34.35,0.0,0.12,20.5,20.5,0.0,0.15
Shadehill,"2023-04-07 00:00",93793.0,2266.31,255.946,30.821,15.0,48.21,0.0,0.12,20.5,20.5,0.0,0.15
Shadehill,"2023-04-08 00:00",94304.0,2266.43,278.129,35.738,20.76,57.36,0.0,0.12,20.5,20.5,0.0,0.15
Shadehill,"2023-04-09 00:00",94818.0,2266.55,279.642,48.145,30.82,64.42,0.0,0.12,20.5,20.5,0.0,0.15
Shadehill,"2023-04-10 00:00",95591.0,2266.73,410.333,55.109,35.4,72.4,0.0,0.12,20.612,20.612,0.0,0.15
Shadehill,"2023-04-11 00:00",96412.0,2266.92,434.889,62.71,39.97,82.07,0.0,0.12,20.968,20.968,0.0,0.15
Shadehill,"2023-04-12 00:00",97064.0,2267.07,349.717,51.813,40.5,60.5,0.0,0.12,21.0,21.0,0.0,0.15
Shadehill,"2023-04-13 00:00",97894.0,2267.26,439.459,40.524,34.22,50.43,0.0,0.12,21.0,21.0,0.0,0.15
Shadehill,"2023-04-14 00:00",98596.0,2267.42,374.927,37.922,34.48,43.24,0.0,0.12,21.002,21.002,0.0,0.15
Shadehill,"2023-04-15 00:00",99259.0,2267.57,355.492,38.406,32.39,47.3,0.0,0.12,21.23,21.23,0.0,0.15
Shadehill,"2023-04-16 00:00",100012.0,2267.74,401.133,39.678,24.94,55.27,0.0,0.12,21.495,21.495,0.0,0.15
Shadehill,"2023-04-17 00:00",100680.0,2267.89,358.284,42.999,27.03,56.45,0.0,0.12,21.5,21.5,0.0,0.15
Shadehill,"2023-04-18 00:00",101308.0,2268.03,338.117,45.275,31.87,57.89,0.02,0.14,21.5,21.5,0.0,0.15
Shadehill,"2023-04-19 00:00",101712.0,2268.12,225.183,42.656,32.65,53.05,0.04,0.18,21.5,21.5,0.0,0.15
Shadehill,"2023-04-20 00:00",102117.0,2268.21,225.692,32.419,27.95,36.97,0.0,0.18,21.504,21.504,0.0,0.15
Shadehill,"2023-04-21 00:00",102523.0,2268.3,226.342,31.014,25.59,38.14,0.0,0.18,21.651,21.651,0.0,0.15
Shadehill,"2023-04-22 00:00",102930.0,2268.39,227.068,33.611,24.29,42.85,0.0,0.18,21.872,21.872,0.0,0.15
Shadehill,"2023-04-23 00:00",103339.0,2268.48,228.204,35.256,20.5,49.26,0.0,0.18,22.0,22.0,0.0,0.15
Shadehill,"2023-04-24 00:00",103612.0,2268.54,159.638,38.708,18.93,53.57,0.0,0.18,22.0,22.0,0.0,0.15
Shadehill,"2023-04-25 00:00",103840.0,2268.59,136.95,36.117,27.69,41.54,0.0,0.18,22.0,22.0,0.0,0.15
Shadehill,"2023-04-26 00:00",104251.0,2268.68,229.213,48.29,30.95,65.34,0.0,0.18,22.0,22.0,0.0,0.15
Shadehill,"2023-04-27 00:00",104388.0,2268.71,91.071,46.606,36.97,63.11,0.0,0.18,22.0,22.0,0.0,0.15
Shadehill,"2023-04-28 00:00",104663.0,2268.77,160.646,48.476,38.41,58.54,0.0,0.18,22.0,22.0,0.0,0.15
Shadehill,"2023-04-29 00:00",104847.0,2268.81,114.767,49.757,37.62,57.23,0.0,0.18,22.0,22.0,0.0,0.15
Shadehill,"2023-04-30 00:00",105123.0,2268.87,161.15,41.937,27.03,53.7,0.0,0.18,22.0,22.0,0.0,0.15
Shadehill,"2023-05-01 00:00",105398.0,2268.93,160.646,44.054,27.56,58.93,0.0,0.18,22.0,22.0,0.0,0.15
Shadehill,"2023-05-02 00:00",105675.0,2268.99,161.654,47.829,25.46,64.29,0.0,0.18,22.0,22.0,0.0,0.15
Shadehill,"2023-05-03 00:00",105906.0,2269.04,138.504,57.86,36.18,76.97,0.0,0.18,22.041,22.041,0.0,0.15
Shadehill,"2023-05-04 00:00",106091.0,2269.08,115.436,59.173,43.64,74.88,0.0,0.18,22.165,22.165,0.0,0.15
Shadehill,"2023-05-05 00:00",106230.0,2269.11,92.308,55.536,35.92,68.47,0.0,0.18,22.229,22.229,0.0,0.15
Shadehill,"2023-05-06 00:00",106368.0,2269.14,91.875,50.177,45.73,56.45,0.03,0.21,22.3,22.3,0.0,0.15
Shadehill,"2023-05-07 00:00",106507.0,2269.17,92.453,51.67,44.29,63.25,0.02,0.23,22.374,22.374,0.0,0.15
Shadehill,"2023-05-08 00:00",106739.0,2269.22,139.446,51.975,44.94,66.51,0.0,0.23,22.479,22.479,0.0,0.15
Shadehill,"2023-05-09 00:00",106972.0,2269.27,139.971,58.029,42.33,72.27,0.0,0.23,22.5,22.5,0.0,0.15
Shadehill,"2023-05-10 00:00",107205.0,2269.32,139.971,61.403,46.51,78.02,0.0,0.23,22.5,22.5,0.0,0.15
Shadehill,"2023-05-11 00:00",107252.0,2269.33,46.196,58.741,51.61,66.38,0.07,0.3,22.5,22.5,0.0,0.15
Shadehill,"2023-05-12 00:00",107484.0,2269.38,139.467,57.141,53.96,61.81,0.02,0.32,22.5,22.5,0.0,0.15
Shadehill,"2023-05-13 00:00",107905.0,2269.47,234.754,55.023,53.05,57.23,0.01,0.33,22.5,22.5,0.0,0.15
Shadehill,"2023-05-14 00:00",109079.0,2269.72,614.392,59.306,50.56,68.34,0.0,0.33,22.5,22.5,0.0,0.15
Shadehill,"2023-05-15 00:00",110546.0,2270.03,762.334,58.22,44.94,70.57,0.0,0.33,22.721,22.721,0.0,0.15
Shadehill,"2023-05-16 00:00",111739.0,2270.28,624.471,61.505,43.64,74.88,0.01,0.34,23.0,23.0,0.0,0.15
Shadehill,"2023-05-17 00:00",112602.0,2270.46,458.096,58.669,47.95,67.95,0.0,0.34,23.0,23.0,0.0,0.15
Shadehill,"2023-05-18 00:00",113133.0,2270.57,290.713,50.651,42.07,56.97,0.0,0.34,23.0,23.0,0.0,0.15
Shadehill,"2023-05-19 00:00",113616.0,2270.67,266.577,50.152,34.61,62.98,0.0,0.34,23.065,23.065,0.0,0.15
Shadehill,"2023-05-20 00:00",114052.0,2270.76,243.107,60.612,37.75,76.58,0.0,0.34,23.291,23.291,0.0,0.15
Shadehill,"2023-05-21 00:00",114344.0,2270.82,156.371,64.764,50.43,77.1,0.0,0.34,9.154,9.154,0.0,0.059
Shadehill,"2023-05-22 00:00",114587.0,2270.87,122.513,63.894,47.17,78.54,0.0,0.34,0.0,0.0,0.0,0.0
Shadehill,"2023-05-23 00:00",114830.0,2270.92,122.513,68.635,52.53,93.45,0.0,0.34,0.0,0.0,0.0,0.0
Shadehill,"2023-05-24 00:00",114927.0,2270.94,57.105,68.691,52.79,81.81,0.0,0.34,8.201,8.201,0.0,0.052
Shadehill,"2023-05-25 00:00",115074.0,2270.97,97.613,69.364,59.58,79.2,0.0,0.34,23.5,23.5,0.0,0.15
Shadehill,"2023-05-26 00:00",115269.0,2271.01,121.813,65.768,57.49,74.62,0.0,0.34,23.5,23.5,0.0,0.15
Shadehill,"2023-05-27 00:00",115367.0,2271.03,72.908,67.856,56.58,80.11,0.0,0.34,23.5,23.5,0.0,0.15
Shadehill,"2023-05-28 00:00",115563.0,2271.07,122.317,60.168,53.44,63.9,0.0,0.34,23.5,23.5,0.0,0.15
Shadehill,"2023-05-29 00:00",115661.0,2271.09,72.908,63.209,52.26,78.67,0.01,0.35,23.5,23.5,0.0,0.15
Shadehill,"2023-05-30 00:00",115759.0,2271.11,72.908,66.963,53.05,82.33,0.0,0.35,23.5,23.5,0.0,0.15
Shadehill,"2023-05-31 00:00",115710.0,2271.1,-1.204,66.871,55.66,76.71,0.0,0.35,23.5,23.5,0.0,0.15
Shadehill,"2023-06-01 00:00",115808.0,2271.12,72.908,67.055,55.66,83.12,0.01,0.36,23.5,23.5,0.0,0.15
Shadehill,"2023-06-02 00:00",115759.0,2271.11,-1.204,69.384,57.49,78.8,0.0,0.36,23.5,23.5,0.0,0.15
Shadehill,"2023-06-03 00:00",115856.0,2271.13,72.404,70.332,58.15,79.85,0.0,0.36,23.5,23.5,0.0,0.15
Shadehill,"2023-06-04 00:00",116003.0,2271.16,97.613,68.835,58.15,79.59,0.0,0.36,23.5,23.5,0.0,0.15
Shadehill,"2023-06-05 00:00",116102.0,2271.18,73.413,72.358,59.45,84.16,0.0,0.36,23.5,23.5,0.0,0.15
Shadehill,"2023-06-06 00:00",116200.0,2271.2,72.908,72.892,54.88,86.91,0.0,0.36,23.5,23.5,0.0,0.15
Shadehill,"2023-06-07 00:00",116249.0,2271.21,48.204,74.666,55.79,90.96,0.0,0.36,23.5,23.5,0.0,0.15
Shadehill,"2023-06-08 00:00",116249.0,2271.21,23.5,72.877,57.49,89.13,0.0,0.36,23.5,23.5,0.0,0.15
Shadehill,"2023-06-09 00:00",116249.0,2271.21,23.5,69.207,61.28,81.42,0.0,0.36,23.5,23.5,0.0,0.15
Shadehill,"2023-06-10 00:00",116052.0,2271.17,-75.821,62.089,52.13,69.91,0.01,0.37,23.5,23.5,0.0,0.15
Shadehill,"2023-06-11 00:00",116151.0,2271.19,73.413,59.344,46.64,71.48,0.0,0.37,23.5,23.5,0.0,0.15
Shadehill,"2023-06-12 00:00",116200.0,2271.2,48.204,63.0,43.5,75.93,0.0,0.37,23.5,23.5,0.0,0.15
Shadehill,"2023-06-13 00:00",116397.0,2271.24,122.821,66.239,47.69,79.33,0.0,0.37,23.5,23.5,0.0,0.15
Shadehill,"2023-06-14 00:00",116397.0,2271.24,23.5,69.952,55.27,80.89,0.0,0.37,23.5,23.5,0.0,0.15
Shadehill,"2023-06-15 00:00",116249.0,2271.21,-51.117,61.209,54.88,66.38,0.0,0.37,23.5,23.5,0.0,0.15
Shadehill,"2023-06-16 00:00",116200.0,2271.2,-1.204,58.256,54.49,64.29,0.0,0.37,23.5,23.5,0.0,0.15
Shadehill,"2023-06-17 00:00",116298.0,2271.22,72.908,64.361,49.65,76.71,0.0,0.37,23.5,23.5,0.0,0.15
Shadehill,"2023-06-18 00:00",116347.0,2271.23,48.204,71.09,52.0,84.16,0.0,0.37,23.5,23.5,0.0,0.15
Shadehill,"2023-06-19 00:00",116298.0,2271.22,-1.204,73.81,61.28,83.51,0.0,0.37,23.5,23.5,0.0,0.15
Shadehill,"2023-06-20 00:00",116200.0,2271.2,-25.908,74.116,63.64,80.37,0.0,0.37,23.5,23.5,0.0,0.15
Shadehill,"2023-06-21 00:00",116200.0,2271.2,23.5,62.51,56.06,72.4,0.0,0.37,23.5,23.5,0.0,0.15
Shadehill,"2023-06-22 00:00",116151.0,2271.19,-1.204,59.171,53.7,64.95,0.0,0.37,23.5,23.5,0.0,0.15
Shadehill,"2023-06-23 00:00",116052.0,2271.17,-26.413,59.224,53.7,65.99,0.0,0.37,23.5,23.5,0.0,0.15
Shadehill,"2023-06-24 00:00",116003.0,2271.16,-1.204,55.654,53.31,58.28,0.0,0.37,23.5,23.5,0.0,0.15
Shadehill,"2023-06-25 00:00",116052.0,2271.17,48.204,63.756,53.31,73.7,0.0,0.37,23.5,23.5,0.0,0.15
Shadehill,"2023-06-26 00:00",116151.0,2271.19,73.413,65.439,51.48,75.4,0.0,0.37,23.5,23.5,0.0,0.15
Shadehill,"2023-06-27 00:00",116347.0,2271.23,122.317,63.819,55.01,74.36,0.0,0.37,23.5,23.5,0.0,0.15
Shadehill,"2023-06-28 00:00",116594.0,2271.28,148.029,67.239,55.27,79.33,0.0,0.37,23.5,23.5,0.0,0.15
Shadehill,"2023-06-29 00:00",116889.0,2271.34,172.229,69.358,59.72,79.46,0.0,0.37,23.5,23.5,0.0,0.15
Shadehill,"2023-06-30 00:00",117234.0,2271.41,197.441,67.287,59.45,78.8,0.0,0.37,23.503,23.503,0.0,0.15
Shadehill,"2023-07-01 00:00",117630.0,2271.49,223.279,71.703,56.84,83.51,0.0,0.37,23.629,23.629,0.0,0.15
Shadehill,"2023-07-02 00:00",118077.0,2271.58,249.207,73.985,63.9,84.95,0.0,0.37,23.844,23.844,0.0,0.15
Shadehill,"2023-07-03 00:00",118027.0,2271.57,-1.287,64.017,55.92,72.92,0.0,0.37,23.921,23.921,0.0,0.15
Shadehill,"2023-07-04 00:00",118176.0,2271.6,99.085,57.683,49.91,65.6,0.0,0.37,23.964,23.964,0.0,0.15
Shadehill,"2023-07-05 00:00",118374.0,2271.64,123.825,55.258,42.72,65.08,0.0,0.37,24.0,24.0,0.0,0.15
Shadehill,"2023-07-06 00:00",118623.0,2271.69,149.538,63.198,49.39,73.97,0.0,0.37,24.0,24.0,0.0,0.15
Shadehill,"2023-07-07 00:00",118672.0,2271.7,48.704,64.381,55.66,72.66,0.0,0.37,24.0,24.0,0.0,0.15
Shadehill,"2023-07-08 00:00",118872.0,2271.74,124.833,64.309,46.77,76.06,0.0,0.37,24.0,24.0,0.0,0.15
Shadehill,"2023-07-09 00:00",119071.0,2271.78,124.329,71.221,57.75,83.38,0.0,0.37,24.0,24.0,0.0,0.15
Shadehill,"2023-07-10 00:00",119071.0,2271.78,24.0,70.272,60.11,81.29,0.0,0.37,24.0,24.0,0.0,0.15
Shadehill,"2023-07-11 00:00",119022.0,2271.77,-0.704,60.114,54.09,68.21,0.0,0.37,24.0,24.0,0.0,0.15
Shadehill,"2023-07-12 00:00",119171.0,2271.8,99.121,65.428,52.0,85.47,0.0,0.37,24.0,24.0,0.0,0.15
Shadehill,"2023-07-13 00:00",119321.0,2271.83,99.625,71.466,58.54,88.74,0.0,0.37,24.0,24.0,0.0,0.15
Shadehill,"2023-07-14 00:00",119371.0,2271.84,49.208,66.751,57.75,74.75,0.0,0.37,24.0,24.0,0.0,0.15
Shadehill,"2023-07-15 00:00",119371.0,2271.84,24.0,62.035,53.44,70.44,0.0,0.37,24.0,24.0,0.0,0.15
Shadehill,"2023-07-16 00:00",119321.0,2271.83,-1.208,60.959,53.7,67.95,0.0,0.37,24.0,24.0,0.0,0.15
Shadehill,"2023-07-17 00:00",119371.0,2271.84,49.208,60.942,45.33,74.1,0.0,0.37,24.0,24.0,0.0,0.15
Shadehill,"2023-07-18 00:00",119471.0,2271.86,74.417,68.284,51.74,92.66,0.0,0.37,24.0,24.0,0.0,0.15
Shadehill,"2023-07-19 00:00",119421.0,2271.85,-1.208,66.982,51.22,84.29,0.0,0.37,24.0,24.0,0.0,0.15
Shadehill,"2023-07-20 00:00",119371.0,2271.84,-1.208,63.711,51.22,74.1,0.0,0.37,24.0,24.0,0.0,0.15
Shadehill,"2023-07-21 00:00",119421.0,2271.85,49.208,68.98,52.39,82.2,0.0,0.37,24.0,24.0,0.0,0.15
Shadehill,"2023-07-22 00:00",119421.0,2271.85,24.0,71.141,55.92,86.91,0.0,0.37,24.0,24.0,0.0,0.15
Shadehill,"2023-07-23 00:00",119421.0,2271.85,24.0,73.91,54.75,90.7,0.0,0.37,24.0,24.0,0.0,0.15
Shadehill,"2023-07-24 00:00",119421.0,2271.85,24.0,75.692,58.8,90.44,0.0,0.37,24.0,24.0,0.0,0.15
Shadehill,"2023-07-25 00:00",119471.0,2271.86,49.208,78.593,68.61,90.31,0.0,0.37,24.0,24.0,0.0,0.15
Shadehill,"2023-07-26 00:00",119521.0,2271.87,49.208,76.792,61.02,93.84,0.0,0.37,24.0,24.0,0.0,0.15
Shadehill,"2023-07-27 00:00",119321.0,2271.83,-76.833,74.281,58.15,93.71,0.0,0.37,24.0,24.0,0.0,0.15
Shadehill,"2023-07-28 00:00",119221.0,2271.81,-26.417,68.991,58.67,86.65,0.0,0.37,24.0,24.0,0.0,0.15
Shadehill,"2023-07-29 00:00",119171.0,2271.8,-1.208,66.366,57.89,78.28,0.01,0.38,24.0,24.0,0.0,0.15
Shadehill,"2023-07-30 00:00",119071.0,2271.78,-26.417,68.26,55.92,83.64,0.0,0.38,24.0,24.0,0.0,0.15
Shadehill,"2023-07-31 00:00",119071.0,2271.78,24.0,74.156,60.76,88.74,0.0,0.38,24.0,24.0,0.0,0.15
Shadehill,"2023-08-01 00:00",119071.0,2271.78,24.0,78.062,63.38,93.58,0.0,0.38,24.0,24.0,0.0,0.15
Shadehill,"2023-08-02 00:00",118822.0,2271.73,-101.538,73.054,62.33,83.38,0.0,0.38,24.0,24.0,0.0,0.15
Shadehill,"2023-08-03 00:00",118672.0,2271.7,-51.625,72.707,61.02,86.52,0.0,0.38,24.0,24.0,0.0,0.15
Shadehill,"2023-08-04 00:00",118523.0,2271.67,-51.121,63.186,58.93,66.38,0.0,0.38,24.0,24.0,0.0,0.15
Shadehill,"2023-08-05 00:00",118324.0,2271.63,-76.329,61.196,57.23,65.21,0.0,0.38,24.0,24.0,0.0,0.15
Shadehill,"2023-08-06 00:00",118275.0,2271.62,-0.704,65.361,55.66,74.49,0.0,0.38,24.0,24.0,0.0,0.15
Shadehill,"2023-08-07 00:00",118324.0,2271.63,48.704,63.064,51.35,73.44,0.0,0.38,24.0,24.0,0.0,0.15
Shadehill,"2023-08-08 00:00",118374.0,2271.64,49.208,66.239,54.09,77.36,0.0,0.38,24.0,24.0,0.0,0.15
Shadehill,"2023-08-09 00:00",118523.0,2271.67,99.121,69.96,53.7,82.46,0.0,0.38,24.0,24.0,0.0,0.15
Shadehill,"2023-08-10 00:00",118523.0,2271.67,24.0,70.297,62.33,79.72,0.0,0.38,24.0,24.0,0.0,0.15
Shadehill,"2023-08-11 00:00",118423.0,2271.65,-26.417,68.028,58.02,77.23,0.0,0.38,24.0,24.0,0.0,0.15
Shadehill,"2023-08-12 00:00",118374.0,2271.64,-0.704,66.973,51.61,79.46,0.0,0.38,24.0,24.0,0.0,0.15
Shadehill,"2023-08-13 00:00",118226.0,2271.61,-50.617,58.753,54.88,64.68,0.01,0.39,24.0,24.0,0.0,0.15
Shadehill,"2023-08-14 00:00",118226.0,2271.61,24.0,64.509,50.7,76.45,0.0,0.39,24.0,24.0,0.0,0.15
Shadehill,"2023-08-15 00:00",118324.0,2271.63,73.408,72.3,53.7,87.17,0.0,0.39,24.0,24.0,0.0,0.15
Shadehill,"2023-08-16 00:00",118275.0,2271.62,-0.704,70.579,58.02,82.33,0.0,0.39,24.0,24.0,0.0,0.15
Shadehill,"2023-08-17 00:00",118374.0,2271.64,73.913,64.453,52.0,76.06,0.0,0.39,24.0,24.0,0.0,0.15
Shadehill,"2023-08-18 00:00",118374.0,2271.64,24.0,73.422,53.18,92.53,0.0,0.39,24.0,24.0,0.0,0.15
Shadehill,"2023-08-19 00:00",118275.0,2271.62,-25.913,69.689,58.28,76.06,0.0,0.39,24.0,24.0,0.0,0.15
Shadehill,"2023-08-20 00:00",118126.0,2271.59,-51.124,59.653,54.62,66.12,0.0,0.39,23.997,23.997,0.0,0.15
Shadehill,"2023-08-21 00:00",118126.0,2271.59,23.98,61.452,55.27,74.23,0.0,0.39,23.98,23.98,0.0,0.15
Shadehill,"2023-08-22 00:00",118176.0,2271.6,49.194,71.059,60.89,91.22,0.0,0.39,23.986,23.986,0.0,0.15
Shadehill,"2023-08-23 00:00",118226.0,2271.61,49.206,74.465,63.38,89.39,0.0,0.39,23.998,23.998,0.0,0.15
Shadehill,"2023-08-24 00:00",118226.0,2271.61,24.0,72.327,58.93,85.47,0.0,0.39,24.0,24.0,0.0,0.15
Shadehill,"2023-08-25 00:00",118126.0,2271.59,-26.431,63.592,53.83,73.18,0.0,0.39,23.986,23.986,0.0,0.15
Shadehill,"2023-08-26 00:00",118126.0,2271.59,23.97,61.213,44.68,74.88,0.0,0.39,23.97,23.97,0.0,0.15
Shadehill,"2023-08-27 00:00",118126.0,2271.59,23.985,70.457,56.97,86.25,0.0,0.39,23.985,23.985,0.0,0.15
Shadehill,"2023-08-28 00:00",118126.0,2271.59,23.985,68.916,54.09,82.07,0.0,0.39,23.985,23.985,0.0,0.15
Shadehill,"2023-08-29 00:00",118126.0,2271.59,23.977,66.333,52.66,81.68,0.0,0.39,23.977,23.977,0.0,0.15
Shadehill,"2023-08-30 00:00",118126.0,2271.59,23.982,70.454,52.92,87.3,0.0,0.39,23.982,23.982,0.0,0.15
Shadehill,"2023-08-31 00:00",118077.0,2271.58,-0.764,67.583,54.88,80.76,0.0,0.39,23.94,23.94,0.0,0.15
Shadehill,"2023-09-01 00:00",117928.0,2271.55,-51.208,68.897,50.7,86.65,0.0,0.39,23.913,23.913,0.0,0.15
Shadehill,"2023-09-02 00:00",117977.0,2271.56,48.603,73.873,56.32,90.96,0.0,0.39,23.899,23.899,0.0,0.15
Shadehill,"2023-09-03 00:00",118027.0,2271.57,49.125,75.091,60.63,91.75,0.0,0.39,23.916,23.916,0.0,0.15
Shadehill,"2023-09-04 00:00",118027.0,2271.57,23.932,70.734,58.15,84.69,0.02,0.41,23.932,23.932,0.0,0.15
Shadehill,"2023-09-05 00:00",117779.0,2271.52,-101.17,56.015,49.0,62.59,0.0,0.41,23.864,23.864,0.0,0.15
Shadehill,"2023-09-06 00:00",117779.0,2271.52,23.803,55.911,41.67,69.65,0.0,0.41,23.803,23.803,0.0,0.15
Shadehill,"2023-09-07 00:00",117729.0,2271.51,-1.416,61.349,46.12,77.36,0.0,0.41,23.792,23.792,0.0,0.15
Shadehill,"2023-09-08 00:00",117680.0,2271.5,-0.948,60.912,51.48,71.61,0.0,0.41,23.756,23.756,0.0,0.15
Shadehill,"2023-09-09 00:00",117580.0,2271.48,-26.698,58.389,50.3,66.38,0.0,0.41,23.719,23.719,0.0,0.15
Shadehill,"2023-09-10 00:00",117580.0,2271.48,23.696,55.757,46.38,66.38,0.0,0.41,23.696,23.696,0.0,0.15
Shadehill,"2023-09-11 00:00",117630.0,2271.49,48.912,55.055,40.37,69.26,0.0,0.41,23.704,23.704,0.0,0.15
Shadehill,"2023-09-12 00:00",117630.0,2271.49,23.723,54.69,41.02,70.44,0.0,0.41,23.723,23.723,0.0,0.15
Shadehill,"2023-09-13 00:00",117630.0,2271.49,23.739,60.669,42.33,78.15,0.0,0.41,23.739,23.739,0.0,0.15
Shadehill,"2023-09-14 00:00",117580.0,2271.48,-1.497,64.021,55.53,71.35,0.0,0.41,23.711,23.711,0.0,0.15
Shadehill,"2023-09-15 00:00",117531.0,2271.47,-1.027,58.673,48.86,69.65,0.0,0.41,23.677,23.677,0.0,0.15
Shadehill,"2023-09-16 00:00",117481.0,2271.46,-1.555,56.923,39.06,74.1,0.0,0.41,23.653,23.653,0.0,0.15
Shadehill,"2023-09-17 00:00",117481.0,2271.46,23.645,59.037,38.8,77.23,0.0,0.41,23.645,23.645,0.0,0.15
Shadehill,"2023-09-18 00:00",117481.0,2271.46,23.652,66.701,48.08,85.86,0.0,0.41,23.652,23.652,0.0,0.15
Shadehill,"2023-09-19 00:00",117333.0,2271.43,-50.993,64.017,50.17,81.81,0.0,0.41,23.624,23.624,0.0,0.15
Shadehill,"2023-09-20 00:00",117185.0,2271.4,-51.075,55.521,40.5,64.03,0.0,0.41,23.542,23.542,0.0,0.15
Shadehill,"2023-09-21 00:00",117038.0,2271.37,-50.613,60.251,50.56,72.14,0.0,0.41,23.5,23.5,0.0,0.15
Shadehill,"2023-09-22 00:00",116939.0,2271.35,-26.413,57.157,52.79,64.29,0.02,0.43,23.5,23.5,0.0,0.15
Shadehill,"2023-09-23 00:00",116840.0,2271.33,-26.413,54.339,52.0,56.58,0.01,0.44,23.5,23.5,0.0,0.15
Shadehill,"2023-09-24 00:00",116692.0,2271.3,-51.117,57.226,49.65,64.95,0.0,0.44,23.5,23.5,0.0,0.15
Shadehill,"2023-09-25 00:00",116544.0,2271.27,-51.117,57.947,47.03,70.96,0.0,0.44,23.5,23.5,0.0,0.15
Shadehill,"2023-09-26 00:00",116495.0,2271.26,-1.204,53.635,44.42,65.21,0.0,0.44,23.5,23.5,0.0,0.15
Shadehill,"2023-09-27 00:00",116495.0,2271.26,23.5,58.699,45.73,73.57,0.0,0.44,23.5,23.5,0.0,0.15
Shadehill,"2023-09-28 00:00",116347.0,2271.23,-51.117,58.762,51.09,69.26,0.0,0.44,23.5,23.5,0.0,0.15
Shadehill,"2023-09-29 00:00",116200.0,2271.2,-50.613,55.978,45.73,67.56,0.0,0.44,23.5,23.5,0.0,0.15
Shadehill,"2023-09-30 00:00",116151.0,2271.19,-1.204,56.953,42.98,73.31,0.0,0.44,23.5,23.5,0.0,0.15
Shadehill,"2023-10-01 00:00",116003.0,2271.16,-51.117,62.62,54.75,79.72,0.0,0.0,23.5,23.5,0.0,0.15
Shadehill,"2023-10-02 00:00",116003.0,2271.16,23.5,56.616,53.83,60.24,0.0,0.0,23.5,23.5,0.0,0.15
Shadehill,"2023-10-03 00:00",115856.0,2271.13,-50.613,56.776,49.13,63.77,0.0,0.0,23.5,23.5,0.0,0.15
Shadehill,"2023-10-04 00:00",115759.0,2271.11,-25.404,53.269,45.33,61.81,0.0,0.0,23.5,23.5,0.0,0.15
Shadehill,"2023-10-05 00:00",115514.0,2271.06,-100.021,48.58,39.58,55.92,0.0,0.0,23.5,23.5,0.0,0.15
Shadehill,"2023-10-06 00:00",115391.836,2271.035,-38.091,39.779,31.48,50.83,0.0,0.0,23.5,23.5,0.0,0.15
Shadehill,"2023-10-07 00:00",115269.672,2271.01,-38.091,49.123,31.61,70.17,0.0,0.0,23.5,23.5,0.0,0.15
Shadehill,"2023-10-08 00:00",115147.5,2270.985,-38.095,52.535,41.67,65.6,0.0,0.0,23.5,23.5,0.0,0.15
Shadehill,"2023-10-09 00:00",115025.336,2270.96,-38.091,47.752,34.22,62.98,0.0,0.0,23.5,23.5,0.0,0.15
Shadehill,"2023-10-10 00:00",114903.172,2270.935,-38.091,46.045,32.26,62.33,0.0,0.0,23.5,23.5,0.0,0.15
Shadehill,"2023-10-11 00:00",114781.0,2270.91,-36.525,47.723,34.61,64.68,0.0,0.0,25.07,25.07,0.0,0.153
Shadehill,"2023-10-12 00:00",114490.0,2270.85,-121.646,46.917,40.76,53.96,0.0,0.0,25.067,25.067,0.0,0.16
Shadehill,"2023-10-13 00:00",114247.0,2270.8,-97.446,43.102,40.5,46.38,0.0,0.0,25.067,25.067,0.0,0.16
